IDITEM;IDBRAND;IDTYPE;IDCATEGORY;ARTNR;PARTNR;DESCRIPTION;TEXT1;TEXT2;TEXT3;TEXT4;TEXT5;TEXT6;TEXT7;TEXT8;TEXT9;TEXT10;NUMBER1;NUMBER2;NUMBER3;NUMBER4;NUMBER5;NUMBER6;NUMBER7;NUMBER8;NUMBER9;NUMBER10;BOOL1;BOOL2;BOOL3;BOOL4;BOOL5;BOOL6;BOOL7;BOOL8;BOOL9;BOOL10;TIMESTAMP
50117434;20000264;item;145131000;;;Pixma IP 6600 Series;;;;;;;;;;;6600;;;;;;;;;;;;T;;;;;;;;20.02.2026
50112497;20000264;item;145131000;;;Pixma IP 4200 Series;;;;;;;;;;;4200;;;;;;;;;;;;T;;;;;;;;20.02.2026
50086339;;text;145214100;;;TRANSFER-BELT;;;;;;;;;;;;;;;;;;;;;;F;;F;;;;;;;20.02.2026
50087135;20000264;item;145123000;;;Laserbase MF 3112;;;;;;;;;;;3112;;;;;;;;;;;;F;;;;;;;;20.02.2026
50087136;20000264;item;145123000;;;Laserbase MF 3222;;;;;;;;;;;3222;;;;;;;;;;;;F;;;;;;;;20.02.2026
50147023;20000886;group;2007;;;Prospect;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;20.02.2026
50135381;20000728;group;2007;;;Envy;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;20.02.2026
90000901;20000264;group;2009;;;EP-83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000902;20000264;group;2009;;;C-EXV 47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000903;20000264;group;2009;;;PFI-306;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
50135007;20000264;item;145131000;;;Pixma IX 4000 Series;;;;;;;;;;;4000;;;;;;;;;;;;T;;;;;;;;20.02.2026
50133237;20000264;item;145123000;;;i-SENSYS MF 3228;;;;;;;;;;;3228;;;;;;;;;;;;F;;;;;;;;20.02.2026
90000892;20000264;group;2009;;;CLI-251;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000893;20000264;group;2009;;;GI-590;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000894;20000264;group;2009;;;PGI-2400 XL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000895;20000264;group;2009;;;C-EXV 20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000896;20000264;group;2009;;;CLI-221;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000897;20000264;group;2009;;;EP-85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000898;20000264;group;2009;;;C-EXV 16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000899;20000264;group;2009;;;T02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000900;20000264;group;2009;;;C-EXV 10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000880;20000264;group;2009;;;GI-290;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000881;20000264;group;2009;;;C-EXV 48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000882;20000264;group;2009;;;BJI-P 300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000883;20000264;group;2009;;;BCI-6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000884;20000264;group;2009;;;PGI-1500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
34001112;20000728;group;2007;;;PageWide;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;20.02.2026
50091005;;text;145214300;;;CHARGER-KIT;;;;;;;;;;;;;;;;;;;;;;F;;F;;;;;;;20.02.2026
50090814;;text;145261200;;;DIRECTLABEL ETIKETTEN;;;;;;;;;;;;;;;;;;;;;;F;;;;;;;;;20.02.2026
50143155;;text;145231260;;;CROSSSELLING ID;;;;;;;;;;;;;;;;;;;;;;F;;;;;;;;;20.02.2026
50091097;20000264;item;145211100;0263 B 001;FX-9;Toner cartridge black;;;black;1176;5247;;;;;;;2000;;;;;;;;;;F;;F;;;;;;;20.02.2026
50082199;20000120;group;2007;;;Personal Laserwriter;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;20.02.2026
50082200;20000120;group;2007;;;Color Stylewriter;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;20.02.2026
50082201;20000120;group;2007;;;Imagewriter;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;20.02.2026
50082202;20000120;group;2007;;;Stylewriter;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;20.02.2026
50082203;20000120;group;2007;;;Laserwriter;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;20.02.2026
50198155;20000499;group;2007;;;A;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;20.02.2026
50198427;20001535;group;2007;;;WC;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;20.02.2026
50080973;20002389;group;2007;;;Gelsprinter;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;20.02.2026
50081998;;text;;;;NR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
50105652;;text;145218400;;;REINIGUNGS-KIT;;;;;;;;;;;;;;;;;;;;;;F;;F;;;;;;;20.02.2026
50102408;20000593;group;2007;;;Expression Home;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;20.02.2026
90000856;20000264;group;2009;;;C-EXV 25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000857;20000264;group;2009;;;BCI-1201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000858;20000264;group;2009;;;BCI-1411;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000859;20000264;group;2009;;;PFI-301;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000860;20000264;group;2009;;;PFI-701;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90001303;20001067;group;2009;;;P1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
50147769;20000264;item;145142000;;;Faxphone L 140;;;;;;;;;;;140;;;;;;;;;;;;T;;;;;;;;20.02.2026
50103170;20001240;group;2007;;;Xpress;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;20.02.2026
50148528;;text;145247000;;;THERMO-TRANSFER ETIKETTEN;;;;;;;;;;;;;;;;;;;;;;F;;;;;;;;;20.02.2026
50146640;20000264;item;145123000;;;Laserbase MF 3100 Series;;;;;;;;;;;3100;;;;;;;;;;;;T;;;;;;;;20.02.2026
50100557;20000886;group;2007;;;Prevail;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;20.02.2026
50097942;20000593;group;2007;;;Expression Premium;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;20.02.2026
50098301;20000264;item;145123000;;;i-SENSYS MF 4018;;;;;;;;;;;4018;;;;;;;;;;;;F;;;;;;;;20.02.2026
50100445;20000851;group;2007;;;ESP;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;20.02.2026
90000810;20000264;group;2009;;;C-EXV 34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000811;20000264;group;2009;;;C-EXV 52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000812;20000264;group;2009;;;PFI-707;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000813;20000264;group;2009;;;C-EXV 24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000814;20000264;group;2009;;;502;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000815;20000264;group;2009;;;BCI-1302;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000816;20000264;group;2009;;;PFI-102;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000817;20000264;group;2009;;;C-EXV 19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000818;20000264;group;2009;;;BCI-1431;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000819;20000264;group;2009;;;C-EXV 29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000820;20000264;group;2009;;;C-EXV 31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000821;20000264;group;2009;;;040;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000822;20000264;group;2009;;;PFI-706;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000823;20000264;group;2009;;;034;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000798;20000264;group;2009;;;CLI-521;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000799;20000264;group;2009;;;CLI-8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000800;20000264;group;2009;;;CLI-42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000801;20000264;group;2009;;;CLI-526;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000802;20000264;group;2009;;;CLI-551;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000803;20000264;group;2009;;;CLI-571;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
50101903;20000886;group;2007;;;OfficeEdge;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;20.02.2026
50101437;20000264;item;145222400;0624 B 026;CLI-8 PCPM;Ink cartridge bundle PC+PM;;;no color;;;;;;;;2;450;;;13;;;;;;;F;;F;;;;;;;20.02.2026
50099319;20000851;group;2007;;;Ektaprint;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;20.02.2026
50100731;20000264;item;145142000;;;Faxphone L 190;;;;;;;;;;;190;;;;;;;;;;;;T;;;;;;;;20.02.2026
90000885;20000264;group;2009;;;C-EXV 21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000886;20000264;group;2009;;;PFI-310;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
50098596;20000886;group;2007;;;Prestige;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;20.02.2026
50097901;20001214;group;2007;;;Aficio MP W;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;20.02.2026
90000887;20000264;group;2009;;;PFI-110;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000888;20000264;group;2009;;;C-EXV 9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000889;20000264;group;2009;;;C-EXV 28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000890;20000264;group;2009;;;723;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000891;20000264;group;2009;;;PFI-206;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
50101231;20000499;group;2007;;;S;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;20.02.2026
34001636;20000264;group;2007;;;WG;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;20.02.2026
50084221;20000264;item;145123000;;;i-SENSYS MF 4122;;;;;;;;;;;4122;;;;;;;;;;;;F;;;;;;;;20.02.2026
50084222;20000264;item;145123000;;;i-SENSYS MF 4650;;;;;;;;;;;4650;;;;;;;;;;;;F;;;;;;;;20.02.2026
50084388;;text;145590000;;;ERSATZTEIL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
50081409;;text;145268000;;;NETZTEIL;;;;;;;;;;;;;;;;;;;;;;F;;F;;;;;;;20.02.2026
50093943;20000264;item;145222110;2932 B 012;PGI-520 PGBK;Ink cartridge black pigmented twin pack;;;black;;;;ISO/IEC 24711;;;;2;324;;;19;;;;;;;F;;F;;;;;;;20.02.2026
50141292;20000886;group;2007;;;Pinnacle;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;20.02.2026
50197540;20000264;item;145121000;;;Lasershot LBP-3200 Series;;;;;;;;;;;3200;;;;;;;;;;;;T;;;;;;;;20.02.2026
90001298;50096914;group;2009;;;CDL-2300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90001299;50096914;group;2009;;;CTL-2300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
50110112;20000851;group;2007;;;Personal Picture Maker;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;20.02.2026
50106363;20000264;item;145123000;;;Laserbase MF 5600 Series;;;;;;;;;;;5600;;;;;;;;;;;;T;;;;;;;;20.02.2026
50135148;20001109;item;145222400;4105615;C36C37;Ink cartridge multi pack black PGI+CLI;;;black;1509;;;;;;;2;3425;;;9;;;;;;;T;;F;;;;;;;20.02.2026
50132031;20000264;item;145132000;;;Pixma MP 640 Series;;;;;;;;;;;640;;;;;;;;;;;;T;;;;;;;;20.02.2026
50169401;20000264;item;145131000;;;Pixma IP 4500 Series;;;;;;;;;;;4500;;;;;;;;;;;;T;;;;;;;;20.02.2026
145269000;;group;2001;;;Others;;;no color;;;;;;;;;84439990;;;;;;;;;;;;;;;;;;;20.02.2026
145261500;;group;2001;;;Format-etikettes;20-35-03-02;;no color;;;;;;;;;84439990;;;;;;;;;;;;;;;;;;;20.02.2026
50290004;;text;145261500;;;FORMAT-ETIKETTEN;;;no color;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
34001887;20000229;group;2007;;;TD;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;20.02.2026
50457844;;text;;;;WACHS;;;;;;;;;;;;;;;;;;;;;;;;F;F;F;;;;;20.02.2026
50426920;;text;;;;HARZ;;;;;;;;;;;;;;;;;;;;;;;;F;F;F;;;;;20.02.2026
50405473;;text;;;;RECYCLINGTYPE;;;;;;;;;;;;;;;;;;;;;;;;F;F;F;;;;;20.02.2026
50339918;;text;;;;/LOGINTITLE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
50373358;;text;;;;/NOTREGISTERED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
50388418;;text;;;;/FORGOTPASSWORD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
50301961;;text;;;;/RESETPASSWORD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
50308311;;text;;;;/PASSWORD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
90000921;20000728;group;2009;;;912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
50187027;20000264;item;145132000;;;Pixma MP 600 Series;;;;;;;;;;;600;;;;;;;;;;;;T;;;;;;;;20.02.2026
50166327;20000264;item;145123000;;;i-SENSYS MF 4300 Series;;;;;;;;;;;4300;;;;;;;;;;;;T;;;;;;;;20.02.2026
50168728;20000264;group;2007;;;Smartbase MF;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;20.02.2026
50184262;20000264;item;145123000;;;i-SENSYS MF 4100 Series;;;;;;;;;;;4100;;;;;;;;;;;;T;;;;;;;;20.02.2026
50171055;20001400;item;145142000;;;T-Fax 8600 Series;;;;;;;;;;;8600;;;;;;;;;;;;T;;;;;;;;20.02.2026
34000932;20000229;group;2007;;;HL-L;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;20.02.2026
34000933;20000229;group;2007;;;HL-S;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;20.02.2026
34001424;20000593;group;2007;;;Expression Photo;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;20.02.2026
90001185;20001214;group;2009;;;P C600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
50526112;;text;;;;/HERSTELLERS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
50545366;;text;;;;/PRIVACYPOLICY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
50372390;;text;;;;COMPATIBLE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
50284022;20000264;item;145222400;2933 B 010;CLI-521;Ink cartridge multi pack C,M,Y + Photopaper 10x15cm 50 sheet;;;cyan magenta yellow;;;;ISO/IEC 24711;;;;3;446;;;9;;;;;;;F;;F;;;;;;;20.02.2026
50522830;;text;145320000;;;SELBSTLAMINIEREND;;;;;;;;;;;;;;;;;;;;;;F;F;F;F;F;;;;;20.02.2026
50282638;20001109;item;145221110;4105684;C41;Printhead cartridge black;;;black;1500;;;;;;;;24;;;24;;;;;;;T;;F;;;;;;;20.02.2026
50290105;20000681;group;2007;;;MP C;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;20.02.2026
90001211;20000728;group;2009;;;873;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
99900435;;text;;;;POLYESTERFOLIE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
99900436;;text;;;;POSITIV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
99900437;;text;145310000;;;PRAESENTATIONSPAPIER;;;;;;;;;;;;;;;;;;;;;;;F;;;;;;;;20.02.2026
145222400;;group;2001;;;Ink cartridge multi pack;19-14-06-05;24-20-01-01;no color;;;;;;;;2;32159020;;;;;;;;;;;;;;;;;;;20.02.2026
145222500;;group;2001;;;Ink waste box;19-14-06-05;24-20-01-01;no color;;;;;;;;2;32159020;;;;;;;;;;;;;;;;;;;20.02.2026
145222600;;group;2001;;;Ink Others;19-14-06-05;24-20-01-01;no color;;;;;;;;2;32159020;;;;;;;;;;;;;;;;;;;20.02.2026
145223000;;group;2001;;;Dry ink in color-stix;19-14-06-12;24-20-01-04;color;;;;;;;;2;32159020;;;;;;;;;;;;;;;;;;;20.02.2026
145226000;;group;2001;;;Refill-kit;19-14-06-06;24-20-01-02;no color;;;;;;;;2;84439990;;;;;;;;;;;;;;;;;;;20.02.2026
145229200;;group;2001;;;Color option;19-14-92-90;;no color;;;;;;;;2;84439990;;;;;;;;;;;;;;;;;;;20.02.2026
145229300;;group;2001;;;Printhead box;24-21-08-01;24-21-08-01;no color;;;;;;;;2;84439990;;;;;;;;;;;;;;;;;;;20.02.2026
145227000;;group;2001;;;Photo-kit;19-14-92-90;;no color;;;;;;;;2;84439990;;;;;;;;;;;;;;;;;;;20.02.2026
145229100;;group;2001;;;Scanhead;19-14-91-90;24-32-01-91;no color;;;;;;;;2;84439990;;;;;;;;;;;;;;;;;;;20.02.2026
145229000;;group;2001;;;Others InkJet;19-14-06-90;24-20-90-90;no color;;;;;;;;2;84439990;;;;;;;;;;;;;;;;;;;20.02.2026
145230000;;group;2001;;;Dot-matrix;19-14-06-00;24-20-04-00;no color;;;;;;;;;84439990;;;;;;;;;;;;;;;;;;;20.02.2026
145231000;;group;2001;;;Ribbon / Colorroll;19-14-06-11;24-20-04-02;black;;;;;;;;;84439990;;;;;;;;;;;;;;;;;;;20.02.2026
145231100;;group;2001;;;Ribbon;19-14-06-11;24-20-04-02;black;;;;;;;;2;84439990;;;;;;;;;;;;;;;;;;;20.02.2026
145231200;;group;2001;;;Nylon;19-14-06-11;24-20-04-02;black;;;;;;;;;84439990;;;;;;;;;;;;;;;;;;;20.02.2026
145231210;;group;2001;;;Nylon black;19-14-06-11;24-20-04-02;black;;;;;;;;2;84439990;;;;;;;;;;;;;;;;;;;20.02.2026
145231220;;group;2001;;;Nylon black+red;19-14-06-11;24-20-04-02;black red;;;;;;;;2;84439990;;;;;;;;;;;;;;;;;;;20.02.2026
145231230;;group;2001;;;Nylon purple;19-14-06-11;24-20-04-02;purple;;;;;;;;2;84439990;;;;;;;;;;;;;;;;;;;20.02.2026
145231240;;group;2001;;;Nylon color;19-14-06-11;24-20-04-02;color;;;;;;;;2;84439990;;;;;;;;;;;;;;;;;;;20.02.2026
145231250;;group;2001;;;Nylon blue;19-14-06-11;24-20-04-02;blue;;;;;;;;2;84439990;;;;;;;;;;;;;;;;;;;20.02.2026
99900181;;text;;;;???;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
99900217;;text;;;;1/2-ZOLL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
99900218;;text;;;;10Y;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
99900219;;text;;;;11Y;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
99900220;;text;;;;13Y;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
99900221;;text;;;;14Y;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
99900222;;text;;;;15Y;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
99900223;;text;;;;18Y;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
99900224;;text;;;;20Y;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
99900225;;text;;;;21Y;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
99900226;;text;;;;22Y;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
99900227;;text;;;;25Y;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
99900228;;text;;;;28Y;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
99900229;;text;;;;30Y;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
99900230;;text;;;;33Y;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
99900231;;text;;;;3FARB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
99900234;;text;;;;40Y;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
99900235;;text;;;;44Y;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
99900503;;text;145214300;;;TRANSFER-CORONA;;;;;;;;;;;;;;;;;;;;;;;;F;;;;;;;20.02.2026
99900504;;text;145214100;;;TRANSFER-KIT;;;;;;;;;;;;;;;;;;;;;;;;F;;;;;;;20.02.2026
145231260;;group;2001;;;Nylon Others;19-14-06-11;24-20-04-02;black;;;;;;;;2;84439990;;;;;;;;;;;;;;;;;;;20.02.2026
145231300;;group;2001;;;Carbon-ribbon;19-14-06-11;24-20-04-02;black;;;;;;;;2;84439990;;;;;;;;;;;;;;;;;;;20.02.2026
145231400;;group;2001;;;Multistrike;19-14-06-11;24-20-04-02;black;;;;;;;;2;84439990;;;;;;;;;;;;;;;;;;;20.02.2026
145231500;;group;2001;;;Cotton;19-14-06-11;24-20-04-02;black;;;;;;;;2;84439990;;;;;;;;;;;;;;;;;;;20.02.2026
145231600;;group;2001;;;Silk;19-14-06-11;24-20-04-02;black;;;;;;;;2;84439990;;;;;;;;;;;;;;;;;;;20.02.2026
145231700;;group;2001;;;Polyester;19-14-06-11;24-20-04-02;black;;;;;;;;2;84439990;;;;;;;;;;;;;;;;;;;20.02.2026
145231800;;group;2001;;;Colorroll;24-32-05-04;24-20-08-02;black;;;;;;;;2;84439990;;;;;;;;;;;;;;;;;;;20.02.2026
145231900;;group;2001;;;Others;19-14-06-11;24-20-04-02;no color;;;;;;;;2;84439990;;;;;;;;;;;;;;;;;;;20.02.2026
145231910;;group;2001;;;Assorted Colors;19-14-06-11;24-20-04-02;color;;;;;;;;2;84439990;;;;;;;;;;;;;;;;;;;20.02.2026
145231920;;group;2001;;;Electro-thermal-ribbon;19-14-06-11;24-20-04-02;no color;;;;;;;;2;84439990;;;;;;;;;;;;;;;;;;;20.02.2026
145231930;;group;2001;;;Thermal-carbon ribbon;19-14-06-11;24-20-04-02;no color;;;;;;;;2;84439990;;;;;;;;;;;;;;;;;;;20.02.2026
145231940;;group;2001;;;Thermal-carbon roll;19-14-06-11;24-20-04-02;no color;;;;;;;;2;84439990;;;;;;;;;;;;;;;;;;;20.02.2026
145231950;;group;2001;;;Steel Printribbon;19-14-06-11;24-20-04-02;no color;;;;;;;;2;84439990;;;;;;;;;;;;;;;;;;;20.02.2026
145231960;;group;2001;;;refill box;19-14-06-11;24-20-04-02;no color;;;;;;;;2;84439990;;;;;;;;;;;;;;;;;;;20.02.2026
145231970;;group;2001;;;erase-rod;19-14-06-11;24-20-04-02;no color;;;;;;;;2;84439990;;;;;;;;;;;;;;;;;;;20.02.2026
145231980;;group;2001;;;Tape for ironing;24-32-11-05;24-32-12-01;no color;;;;;;;;2;84439990;;;;;;;;;;;;;;;;;;;20.02.2026
145232000;;group;2001;;;Correctable;24-32-03-05;24-20-07-02;no color;;;;;;;;;84439990;;;;;;;;;;;;;;;;;;;20.02.2026
145232100;;group;2001;;;Correctable film;24-32-03-05;24-20-07-02;no color;;;;;;;;2;84439990;;;;;;;;;;;;;;;;;;;20.02.2026
145232200;;group;2001;;;Cover-up-cartridge;24-32-03-05;24-20-07-02;no color;;;;;;;;2;84439990;;;;;;;;;;;;;;;;;;;20.02.2026
145232300;;group;2001;;;Cover-up-tape;24-32-03-05;24-20-07-02;no color;;;;;;;;2;84439990;;;;;;;;;;;;;;;;;;;20.02.2026
145232400;;group;2001;;;lift-off-cassette;24-32-03-05;24-20-07-02;no color;;;;;;;;2;84439990;;;;;;;;;;;;;;;;;;;20.02.2026
145232500;;group;2001;;;Lift-off-tape;24-32-03-05;24-20-07-02;no color;;;;;;;;2;84439990;;;;;;;;;;;;;;;;;;;20.02.2026
145233000;;group;2001;;;Film;19-14-06-11;24-20-04-02;no color;;;;;;;;;84439990;;;;;;;;;;;;;;;;;;;20.02.2026
145234000;;group;2001;;;Daisy wheel;19-14-91-02;24-20-06-06;no color;;;;;;;;;84439990;;;;;;;;;;;;;;;;;;;20.02.2026
145240000;;group;2001;;;Thermal-transfer;19-14-06-00;24-20-03-00;no color;;;;;;;;;84439990;;;;;;;;;;;;;;;;;;;20.02.2026
145241000;;group;2001;;;Thermal-transfer ribbon;19-14-06-11;24-20-04-02;black;;;;;;;;;84439990;;;;;;;;;;;;;;;;;;;20.02.2026
145242000;;group;2001;;;Thermal-transfer film;19-14-06-11;24-20-04-02;black;;;;;;;;;84439990;;;;;;;;;;;;;;;;;;;20.02.2026
99900505;;text;145214200;;;TRANSFER-UNIT;;;;;;;;;;;;;;;;;;;;;;;;F;;;;;;;20.02.2026
99900506;;text;145330000;;;TRANSPARENTETIKETTEN;;;;;;;;;;;;;;;;;;;;;;;F;;;;;;;;20.02.2026
99900507;;text;145320000;;;TRANSPARENTFOLIE;;;;;;;;;;;;;;;;;;;;;;;F;;;;;;;;20.02.2026
99900508;;text;145310000;;;TRANSPARENTPAPIER;;;;;;;;;;;;;;;;;;;;;;;F;;;;;;;;20.02.2026
99900509;;text;145212300;;;TROMMEL-ENTWICKLEREINHEIT;;;;;;;;;;;;;;;;;;;;;;;;F;;;;;;;20.02.2026
99900510;;text;145234000;;;TYPEDRUCKKOPF;;;;;;;;;;;;;;;;;;;;;;;;F;;;;;;;20.02.2026
99900511;;text;;;;UND;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
99900512;;text;145310000;;;VELINPAPIER;;;;;;;;;;;;;;;;;;;;;;;F;;;;;;;;20.02.2026
99900513;;text;145200000;;;VERBMAT;;;;;;;;;;;;;;;;;;;;;;;;F;;;;;;;20.02.2026
99900514;;text;;;;VIOLETT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.02.2026
99900515;;text;145310000;;;VISITENKARTEN;;;;;;;;;;;;;;;;;;;;;;;F;;;;;;;;20.02.2026
